order_id,customer_id,order_date,total_amount,order_level_payment_status,product_id,product_name,category,price,payment_id,payment_method,transaction_payment_status
2940,1190,2025-11-14 23:00:20,10.00,Pending,208,Reading Light,Books,10.00,3240,Bank Transfer,Pending
2941,1285,2025-11-14 23:00:21,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3241,PayPal,Completed
2942,1286,2025-11-14 23:00:22,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3242,Credit Card,Pending
2943,1285,2025-11-14 23:00:23,45.00,Refunded,210,Running Shoes,Apparel,45.00,3243,Credit Card,Refunded
2944,1285,2025-11-14 23:00:24,80.00,Refunded,211,Blender,Home Goods,80.00,3244,PayPal,Refunded
2945,1285,2025-11-14 23:00:25,45.00,Paid,210,Running Shoes,Apparel,45.00,3245,Bank Transfer,Completed
2946,1285,2025-11-14 23:00:26,1200.00,Paid,201,Laptop,Electronics,1200.00,3246,PayPal,Completed
2947,1286,2025-11-14 23:00:27,10.00,Paid,208,Reading Light,Books,10.00,3247,PayPal,Completed
2948,1286,2025-11-14 23:00:28,30.00,Pending,202,Wireless Mouse,Electronics,30.00,3248,PayPal,Pending
2949,1285,2025-11-14 23:00:29,45.00,Pending,210,Running Shoes,Apparel,45.00,3249,Bank Transfer,Pending
2950,1286,2025-11-14 23:00:30,10.00,Paid,208,Reading Light,Books,10.00,3250,Credit Card,Completed
2951,1035,2025-11-14 23:03:01,25.00,Refunded,212,Yoga Mat,Sports,25.00,3251,Credit Card,Refunded
2952,1106,2025-11-14 23:03:02,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3252,PayPal,Completed
2953,1005,2025-11-14 23:03:03,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3253,PayPal,Completed
2954,1173,2025-11-14 23:03:04,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,3254,PayPal,Refunded
2955,1046,2025-11-14 23:03:05,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3255,Credit Card,Completed
2956,1229,2025-11-14 23:03:06,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3256,Credit Card,Completed
2957,1010,2025-11-14 23:03:07,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3257,Bank Transfer,Completed
2958,1212,2025-11-14 23:03:08,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3258,Credit Card,Completed
2959,1201,2025-11-14 23:03:09,120.00,Paid,209,Smartwatch,Electronics,120.00,3259,Bank Transfer,Completed
2960,1028,2025-11-14 23:03:10,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3260,Bank Transfer,Refunded
2961,1238,2025-11-14 23:03:11,10.00,Paid,208,Reading Light,Books,10.00,3261,Bank Transfer,Completed
2962,1038,2025-11-14 23:03:12,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3262,PayPal,Refunded
2963,1088,2025-11-14 23:03:13,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3263,Credit Card,Completed
2964,1241,2025-11-14 23:03:14,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3264,PayPal,Refunded
2965,1129,2025-11-14 23:03:15,45.00,Paid,210,Running Shoes,Apparel,45.00,3265,PayPal,Completed
2966,1183,2025-11-14 23:03:16,30.00,Pending,202,Wireless Mouse,Electronics,30.00,3266,PayPal,Pending
2967,1263,2025-11-14 23:03:17,120.00,Refunded,209,Smartwatch,Electronics,120.00,3267,Bank Transfer,Refunded
2968,1181,2025-11-14 23:03:18,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3268,Credit Card,Refunded
2969,1025,2025-11-14 23:03:19,45.00,Refunded,210,Running Shoes,Apparel,45.00,3269,Bank Transfer,Refunded
2970,1236,2025-11-14 23:03:20,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,3270,Credit Card,Pending
2971,1289,2025-11-14 23:03:21,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3271,PayPal,Completed
2972,1289,2025-11-14 23:03:22,120.00,Pending,209,Smartwatch,Electronics,120.00,3272,Bank Transfer,Pending
2973,1287,2025-11-14 23:03:23,45.00,Paid,210,Running Shoes,Apparel,45.00,3273,Credit Card,Completed
2974,1289,2025-11-14 23:03:24,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,3274,PayPal,Completed
2975,1288,2025-11-14 23:03:25,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3275,Bank Transfer,Pending
2976,1288,2025-11-14 23:03:26,10.00,Refunded,208,Reading Light,Books,10.00,3276,Bank Transfer,Refunded
2977,1289,2025-11-14 23:03:27,1200.00,Refunded,201,Laptop,Electronics,1200.00,3277,Bank Transfer,Refunded
2978,1288,2025-11-14 23:03:28,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3278,Credit Card,Pending
2979,1289,2025-11-14 23:03:29,1200.00,Pending,201,Laptop,Electronics,1200.00,3279,Bank Transfer,Pending
2980,1289,2025-11-14 23:03:30,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,3280,PayPal,Refunded
2981,1092,2025-11-14 23:06:01,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3281,Credit Card,Completed
2982,1194,2025-11-14 23:06:02,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3282,Credit Card,Completed
2983,1282,2025-11-14 23:06:03,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3283,Bank Transfer,Completed
2984,1276,2025-11-14 23:06:04,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3284,Bank Transfer,Refunded
2985,1039,2025-11-14 23:06:05,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3285,Bank Transfer,Completed
2986,1282,2025-11-14 23:06:06,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,3286,Credit Card,Refunded
2987,1128,2025-11-14 23:06:07,1200.00,Refunded,201,Laptop,Electronics,1200.00,3287,Credit Card,Refunded
2988,1200,2025-11-14 23:06:08,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3288,Bank Transfer,Refunded
2989,1082,2025-11-14 23:06:09,1200.00,Paid,201,Laptop,Electronics,1200.00,3289,Bank Transfer,Completed
2990,1113,2025-11-14 23:06:10,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3290,Bank Transfer,Refunded
2991,1049,2025-11-14 23:06:11,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3291,PayPal,Pending
2992,1080,2025-11-14 23:06:12,120.00,Refunded,209,Smartwatch,Electronics,120.00,3292,Bank Transfer,Refunded
2993,1112,2025-11-14 23:06:13,45.00,Paid,210,Running Shoes,Apparel,45.00,3293,PayPal,Completed
2994,1005,2025-11-14 23:06:14,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3294,Bank Transfer,Completed
2995,105,2025-11-14 23:06:15,10.00,Pending,208,Reading Light,Books,10.00,3295,Credit Card,Pending
2996,1075,2025-11-14 23:06:16,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3296,PayPal,Refunded
2997,1014,2025-11-14 23:06:17,10.00,Pending,208,Reading Light,Books,10.00,3297,PayPal,Pending
2998,1086,2025-11-14 23:06:18,120.00,Paid,209,Smartwatch,Electronics,120.00,3298,Bank Transfer,Completed
2999,1213,2025-11-14 23:06:19,25.00,Pending,212,Yoga Mat,Sports,25.00,3299,Credit Card,Pending
3000,1069,2025-11-14 23:06:20,75.50,Pending,206,Espresso Machine,Home Goods,75.50,3300,PayPal,Pending
3001,1290,2025-11-14 23:06:21,25.00,Refunded,212,Yoga Mat,Sports,25.00,3301,Credit Card,Refunded
3002,1291,2025-11-14 23:06:22,10.00,Pending,208,Reading Light,Books,10.00,3302,Credit Card,Pending
3003,1290,2025-11-14 23:06:23,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3303,Credit Card,Completed
3004,1291,2025-11-14 23:06:24,10.00,Pending,208,Reading Light,Books,10.00,3304,PayPal,Pending
3005,1290,2025-11-14 23:06:25,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3305,Bank Transfer,Completed
3006,1291,2025-11-14 23:06:26,15.00,Paid,207,Sci-Fi Novel,Books,15.00,3306,Credit Card,Completed
3007,1290,2025-11-14 23:06:27,80.00,Pending,211,Blender,Home Goods,80.00,3307,PayPal,Pending
3008,1291,2025-11-14 23:06:28,1200.00,Paid,201,Laptop,Electronics,1200.00,3308,PayPal,Completed
3009,1291,2025-11-14 23:06:29,25.00,Refunded,212,Yoga Mat,Sports,25.00,3309,Credit Card,Refunded
3010,1291,2025-11-14 23:06:30,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3310,Bank Transfer,Completed
3011,1028,2025-11-14 23:09:01,1200.00,Pending,201,Laptop,Electronics,1200.00,3311,Bank Transfer,Pending
3012,1024,2025-11-14 23:09:02,25.00,Refunded,212,Yoga Mat,Sports,25.00,3312,PayPal,Refunded
3013,1207,2025-11-14 23:09:03,1200.00,Refunded,201,Laptop,Electronics,1200.00,3313,Credit Card,Refunded
3014,1216,2025-11-14 23:09:04,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3314,Credit Card,Refunded
3015,109,2025-11-14 23:09:05,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3315,PayPal,Completed
3016,1198,2025-11-14 23:09:06,10.00,Refunded,208,Reading Light,Books,10.00,3316,PayPal,Refunded
3017,1094,2025-11-14 23:09:07,120.00,Pending,209,Smartwatch,Electronics,120.00,3317,Bank Transfer,Pending
3018,1174,2025-11-14 23:09:08,1200.00,Refunded,201,Laptop,Electronics,1200.00,3318,Credit Card,Refunded
3019,1160,2025-11-14 23:09:09,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3319,PayPal,Completed
3020,1159,2025-11-14 23:09:10,10.00,Refunded,208,Reading Light,Books,10.00,3320,Credit Card,Refunded
3021,1218,2025-11-14 23:09:11,350.00,Pending,213,Gaming Monitor,Electronics,350.00,3321,PayPal,Pending
3022,1182,2025-11-14 23:09:12,350.00,Pending,213,Gaming Monitor,Electronics,350.00,3322,PayPal,Pending
3023,1277,2025-11-14 23:09:13,45.00,Pending,210,Running Shoes,Apparel,45.00,3323,Credit Card,Pending
3024,1270,2025-11-14 23:09:14,120.00,Paid,209,Smartwatch,Electronics,120.00,3324,PayPal,Completed
3025,1235,2025-11-14 23:09:15,10.00,Paid,208,Reading Light,Books,10.00,3325,PayPal,Completed
3026,1043,2025-11-14 23:09:16,120.00,Pending,209,Smartwatch,Electronics,120.00,3326,Credit Card,Pending
3027,1244,2025-11-14 23:09:17,120.00,Refunded,209,Smartwatch,Electronics,120.00,3327,Credit Card,Refunded
3028,1222,2025-11-14 23:09:18,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,3328,Credit Card,Pending
3029,1189,2025-11-14 23:09:19,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3329,Credit Card,Completed
3030,1073,2025-11-14 23:09:20,1200.00,Pending,201,Laptop,Electronics,1200.00,3330,Credit Card,Pending
3031,1294,2025-11-14 23:09:21,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,3331,PayPal,Refunded
3032,1292,2025-11-14 23:09:22,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3332,PayPal,Refunded
3033,1294,2025-11-14 23:09:23,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3333,PayPal,Refunded
3034,1294,2025-11-14 23:09:24,80.00,Pending,211,Blender,Home Goods,80.00,3334,Bank Transfer,Pending
3035,1294,2025-11-14 23:09:25,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3335,PayPal,Completed
3036,1292,2025-11-14 23:09:26,120.00,Refunded,209,Smartwatch,Electronics,120.00,3336,PayPal,Refunded
3037,1293,2025-11-14 23:09:27,120.00,Refunded,209,Smartwatch,Electronics,120.00,3337,Credit Card,Refunded
3038,1292,2025-11-14 23:09:28,45.00,Pending,210,Running Shoes,Apparel,45.00,3338,PayPal,Pending
3039,1294,2025-11-14 23:09:29,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,3339,Bank Transfer,Refunded
3040,1294,2025-11-14 23:09:30,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3340,Credit Card,Pending
3041,1014,2025-11-14 23:12:01,80.00,Refunded,211,Blender,Home Goods,80.00,3341,PayPal,Refunded
3042,1199,2025-11-14 23:12:02,120.00,Paid,209,Smartwatch,Electronics,120.00,3342,Bank Transfer,Completed
3043,1075,2025-11-14 23:12:03,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,3343,Credit Card,Completed
3044,1190,2025-11-14 23:12:04,120.00,Paid,209,Smartwatch,Electronics,120.00,3344,Bank Transfer,Completed
3045,1035,2025-11-14 23:12:05,25.00,Paid,212,Yoga Mat,Sports,25.00,3345,Credit Card,Completed
3046,1255,2025-11-14 23:12:06,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,3346,Credit Card,Pending
3047,1135,2025-11-14 23:12:07,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3347,PayPal,Pending
3048,1197,2025-11-14 23:12:08,1200.00,Refunded,201,Laptop,Electronics,1200.00,3348,Credit Card,Refunded
3049,1069,2025-11-14 23:12:09,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3349,Credit Card,Refunded
3050,1136,2025-11-14 23:12:10,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3350,Bank Transfer,Completed
3051,1253,2025-11-14 23:12:11,25.00,Paid,212,Yoga Mat,Sports,25.00,3351,Bank Transfer,Completed
3052,1168,2025-11-14 23:12:12,10.00,Paid,208,Reading Light,Books,10.00,3352,Credit Card,Completed
3053,1127,2025-11-14 23:12:13,15.00,Refunded,207,Sci-Fi Novel,Books,15.00,3353,Bank Transfer,Refunded
3054,1098,2025-11-14 23:12:14,350.00,Pending,213,Gaming Monitor,Electronics,350.00,3354,Bank Transfer,Pending
3055,108,2025-11-14 23:12:15,25.00,Paid,212,Yoga Mat,Sports,25.00,3355,PayPal,Completed
3056,1068,2025-11-14 23:12:16,45.00,Paid,210,Running Shoes,Apparel,45.00,3356,Credit Card,Completed
3057,1097,2025-11-14 23:12:17,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3357,Bank Transfer,Refunded
3058,1172,2025-11-14 23:12:18,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,3358,Credit Card,Completed
3059,1028,2025-11-14 23:12:19,80.00,Paid,211,Blender,Home Goods,80.00,3359,Credit Card,Completed
3060,1121,2025-11-14 23:12:20,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3360,Bank Transfer,Refunded
3061,1296,2025-11-14 23:12:21,80.00,Paid,211,Blender,Home Goods,80.00,3361,Bank Transfer,Completed
3062,1296,2025-11-14 23:12:22,80.00,Paid,211,Blender,Home Goods,80.00,3362,PayPal,Completed
3063,1295,2025-11-14 23:12:23,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3363,Bank Transfer,Completed
3064,1295,2025-11-14 23:12:24,10.00,Pending,208,Reading Light,Books,10.00,3364,PayPal,Pending
3065,1295,2025-11-14 23:12:25,350.00,Pending,213,Gaming Monitor,Electronics,350.00,3365,Credit Card,Pending
3066,1295,2025-11-14 23:12:26,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3366,PayPal,Completed
3067,1295,2025-11-14 23:12:27,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3367,Credit Card,Refunded
3068,1295,2025-11-14 23:12:28,80.00,Refunded,211,Blender,Home Goods,80.00,3368,Credit Card,Refunded
3069,1296,2025-11-14 23:12:29,45.00,Pending,210,Running Shoes,Apparel,45.00,3369,PayPal,Pending
3070,1295,2025-11-14 23:12:30,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3370,PayPal,Pending
3071,1029,2025-11-14 23:15:01,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3371,Bank Transfer,Completed
3072,1085,2025-11-14 23:15:02,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3372,Bank Transfer,Completed
3073,1210,2025-11-14 23:15:03,1200.00,Refunded,201,Laptop,Electronics,1200.00,3373,Credit Card,Refunded
3074,1259,2025-11-14 23:15:04,1200.00,Paid,201,Laptop,Electronics,1200.00,3374,Credit Card,Completed
3075,1260,2025-11-14 23:15:05,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3375,Bank Transfer,Completed
3076,1082,2025-11-14 23:15:06,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3376,Bank Transfer,Completed
3077,1087,2025-11-14 23:15:07,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,3377,PayPal,Pending
3078,1056,2025-11-14 23:15:08,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3378,PayPal,Pending
3079,1274,2025-11-14 23:15:09,80.00,Paid,211,Blender,Home Goods,80.00,3379,Bank Transfer,Completed
3080,1236,2025-11-14 23:15:10,80.00,Pending,211,Blender,Home Goods,80.00,3380,PayPal,Pending
3081,1154,2025-11-14 23:15:11,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3381,PayPal,Completed
3082,106,2025-11-14 23:15:12,60.00,Pending,205,Mechanical Keyboard,Electronics,60.00,3382,Bank Transfer,Pending
3083,1200,2025-11-14 23:15:13,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,3383,Bank Transfer,Refunded
3084,1154,2025-11-14 23:15:14,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3384,PayPal,Pending
3085,1087,2025-11-14 23:15:15,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3385,Credit Card,Refunded
3086,104,2025-11-14 23:15:16,30.00,Paid,202,Wireless Mouse,Electronics,30.00,3386,Bank Transfer,Completed
3087,1273,2025-11-14 23:15:17,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,3387,Bank Transfer,Refunded
3088,1151,2025-11-14 23:15:18,80.00,Pending,211,Blender,Home Goods,80.00,3388,Credit Card,Pending
3089,1275,2025-11-14 23:15:19,25.00,Pending,212,Yoga Mat,Sports,25.00,3389,Bank Transfer,Pending
3090,1071,2025-11-14 23:15:20,25.00,Paid,212,Yoga Mat,Sports,25.00,3390,Bank Transfer,Completed
3091,1299,2025-11-14 23:15:21,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3391,Bank Transfer,Completed
3092,1297,2025-11-14 23:15:22,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3392,Bank Transfer,Refunded
3093,1298,2025-11-14 23:15:23,120.00,Pending,209,Smartwatch,Electronics,120.00,3393,Bank Transfer,Pending
3094,1299,2025-11-14 23:15:24,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,3394,Bank Transfer,Refunded
3095,1297,2025-11-14 23:15:25,1200.00,Pending,201,Laptop,Electronics,1200.00,3395,Bank Transfer,Pending
3096,1297,2025-11-14 23:15:26,10.00,Paid,208,Reading Light,Books,10.00,3396,Credit Card,Completed
3097,1299,2025-11-14 23:15:27,25.00,Refunded,212,Yoga Mat,Sports,25.00,3397,PayPal,Refunded
3098,1297,2025-11-14 23:15:28,120.00,Pending,209,Smartwatch,Electronics,120.00,3398,Bank Transfer,Pending
3099,1299,2025-11-14 23:15:29,25.00,Paid,212,Yoga Mat,Sports,25.00,3399,Bank Transfer,Completed
3100,1297,2025-11-14 23:15:30,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3400,PayPal,Refunded
3101,1141,2025-11-14 23:18:01,25.00,Pending,212,Yoga Mat,Sports,25.00,3401,Bank Transfer,Pending
3102,1249,2025-11-14 23:18:02,80.00,Refunded,211,Blender,Home Goods,80.00,3402,Bank Transfer,Refunded
3103,1228,2025-11-14 23:18:03,75.50,Pending,206,Espresso Machine,Home Goods,75.50,3403,PayPal,Pending
3104,1051,2025-11-14 23:18:04,120.00,Pending,209,Smartwatch,Electronics,120.00,3404,Bank Transfer,Pending
3105,1211,2025-11-14 23:18:05,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3405,PayPal,Completed
3106,1091,2025-11-14 23:18:06,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3406,Bank Transfer,Refunded
3107,1166,2025-11-14 23:18:07,1200.00,Paid,201,Laptop,Electronics,1200.00,3407,PayPal,Completed
3108,1108,2025-11-14 23:18:08,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3408,Bank Transfer,Pending
3109,1236,2025-11-14 23:18:09,120.00,Refunded,209,Smartwatch,Electronics,120.00,3409,PayPal,Refunded
3110,1231,2025-11-14 23:18:10,120.00,Refunded,209,Smartwatch,Electronics,120.00,3410,Credit Card,Refunded
3111,1098,2025-11-14 23:18:11,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,3411,PayPal,Refunded
3112,1166,2025-11-14 23:18:12,180.00,Refunded,204,Noise-Cancelling Headphones,Electronics,180.00,3412,Credit Card,Refunded
3113,1016,2025-11-14 23:18:13,25.00,Refunded,212,Yoga Mat,Sports,25.00,3413,PayPal,Refunded
3114,1232,2025-11-14 23:18:14,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,3414,Bank Transfer,Refunded
3115,1270,2025-11-14 23:18:15,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3415,Bank Transfer,Completed
3116,1076,2025-11-14 23:18:16,120.00,Paid,209,Smartwatch,Electronics,120.00,3416,Bank Transfer,Completed
3117,1290,2025-11-14 23:18:17,25.00,Pending,212,Yoga Mat,Sports,25.00,3417,Bank Transfer,Pending
3118,1038,2025-11-14 23:18:18,80.00,Pending,211,Blender,Home Goods,80.00,3418,Bank Transfer,Pending
3119,1165,2025-11-14 23:18:19,80.00,Refunded,211,Blender,Home Goods,80.00,3419,PayPal,Refunded
3120,1071,2025-11-14 23:18:20,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,3420,PayPal,Pending
3121,1300,2025-11-14 23:18:21,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3421,Credit Card,Refunded
3122,1301,2025-11-14 23:18:22,1200.00,Refunded,201,Laptop,Electronics,1200.00,3422,Credit Card,Refunded
3123,1301,2025-11-14 23:18:23,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,3423,Bank Transfer,Refunded
3124,1300,2025-11-14 23:18:24,25.00,Paid,212,Yoga Mat,Sports,25.00,3424,PayPal,Completed
3125,1301,2025-11-14 23:18:25,120.00,Pending,209,Smartwatch,Electronics,120.00,3425,Bank Transfer,Pending
3126,1301,2025-11-14 23:18:26,350.00,Paid,213,Gaming Monitor,Electronics,350.00,3426,PayPal,Completed
3127,1301,2025-11-14 23:18:27,80.00,Refunded,211,Blender,Home Goods,80.00,3427,PayPal,Refunded
3128,1301,2025-11-14 23:18:28,25.00,Refunded,212,Yoga Mat,Sports,25.00,3428,Credit Card,Refunded
3129,1300,2025-11-14 23:18:29,25.00,Refunded,203,Casual T-Shirt,Apparel,25.00,3429,PayPal,Refunded
3130,1301,2025-11-14 23:18:30,80.00,Pending,211,Blender,Home Goods,80.00,3430,Credit Card,Pending
3131,1219,2025-11-14 23:21:01,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3431,Credit Card,Refunded
3132,1258,2025-11-14 23:21:02,120.00,Refunded,209,Smartwatch,Electronics,120.00,3432,PayPal,Refunded
3133,1239,2025-11-14 23:21:03,80.00,Pending,211,Blender,Home Goods,80.00,3433,Bank Transfer,Pending
3134,1076,2025-11-14 23:21:04,10.00,Paid,208,Reading Light,Books,10.00,3434,PayPal,Completed
3135,1207,2025-11-14 23:21:05,25.00,Pending,203,Casual T-Shirt,Apparel,25.00,3435,Bank Transfer,Pending
3136,1296,2025-11-14 23:21:06,80.00,Refunded,211,Blender,Home Goods,80.00,3436,Credit Card,Refunded
3137,1005,2025-11-14 23:21:07,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3437,Credit Card,Completed
3138,1143,2025-11-14 23:21:08,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3438,PayPal,Refunded
3139,109,2025-11-14 23:21:09,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3439,Credit Card,Completed
3140,1073,2025-11-14 23:21:10,75.50,Pending,206,Espresso Machine,Home Goods,75.50,3440,Bank Transfer,Pending
3141,1168,2025-11-14 23:21:11,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3441,Credit Card,Completed
3142,1155,2025-11-14 23:21:12,1200.00,Pending,201,Laptop,Electronics,1200.00,3442,PayPal,Pending
3143,1251,2025-11-14 23:21:13,75.50,Refunded,206,Espresso Machine,Home Goods,75.50,3443,Credit Card,Refunded
3144,1054,2025-11-14 23:21:14,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3444,Bank Transfer,Completed
3145,1213,2025-11-14 23:21:15,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,3445,PayPal,Refunded
3146,1168,2025-11-14 23:21:16,60.00,Paid,205,Mechanical Keyboard,Electronics,60.00,3446,Credit Card,Completed
3147,1093,2025-11-14 23:21:17,30.00,Pending,202,Wireless Mouse,Electronics,30.00,3447,PayPal,Pending
3148,1195,2025-11-14 23:21:18,80.00,Pending,211,Blender,Home Goods,80.00,3448,PayPal,Pending
3149,1059,2025-11-14 23:21:19,180.00,Pending,204,Noise-Cancelling Headphones,Electronics,180.00,3449,Credit Card,Pending
3150,1277,2025-11-14 23:21:20,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,3450,PayPal,Refunded
3151,1302,2025-11-14 23:21:21,45.00,Refunded,210,Running Shoes,Apparel,45.00,3451,PayPal,Refunded
3152,1302,2025-11-14 23:21:22,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3452,Bank Transfer,Pending
3153,1303,2025-11-14 23:21:23,350.00,Refunded,213,Gaming Monitor,Electronics,350.00,3453,Credit Card,Refunded
3154,1303,2025-11-14 23:21:24,25.00,Paid,203,Casual T-Shirt,Apparel,25.00,3454,Credit Card,Completed
3155,1302,2025-11-14 23:21:25,30.00,Pending,202,Wireless Mouse,Electronics,30.00,3455,PayPal,Pending
3156,1303,2025-11-14 23:21:26,30.00,Refunded,202,Wireless Mouse,Electronics,30.00,3456,Credit Card,Refunded
3157,1303,2025-11-14 23:21:27,1200.00,Refunded,201,Laptop,Electronics,1200.00,3457,Bank Transfer,Refunded
3158,1303,2025-11-14 23:21:28,75.50,Pending,206,Espresso Machine,Home Goods,75.50,3458,PayPal,Pending
3159,1302,2025-11-14 23:21:29,1200.00,Refunded,201,Laptop,Electronics,1200.00,3459,Bank Transfer,Refunded
3160,1303,2025-11-14 23:21:30,60.00,Refunded,205,Mechanical Keyboard,Electronics,60.00,3460,Bank Transfer,Refunded
3161,1225,2025-11-14 23:24:01,10.00,Refunded,208,Reading Light,Books,10.00,3461,PayPal,Refunded
3162,1224,2025-11-14 23:24:02,180.00,Paid,204,Noise-Cancelling Headphones,Electronics,180.00,3462,Credit Card,Completed
3163,1169,2025-11-14 23:24:03,80.00,Pending,211,Blender,Home Goods,80.00,3463,Bank Transfer,Pending
3164,1280,2025-11-14 23:24:04,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3464,PayPal,Pending
3165,1301,2025-11-14 23:24:05,80.00,Refunded,211,Blender,Home Goods,80.00,3465,PayPal,Refunded
3166,1070,2025-11-14 23:24:06,45.00,Pending,210,Running Shoes,Apparel,45.00,3466,Credit Card,Pending
3167,1130,2025-11-14 23:24:07,25.00,Pending,212,Yoga Mat,Sports,25.00,3467,Bank Transfer,Pending
3168,1127,2025-11-14 23:24:08,80.00,Pending,211,Blender,Home Goods,80.00,3468,Bank Transfer,Pending
3169,1006,2025-11-14 23:24:09,75.50,Paid,206,Espresso Machine,Home Goods,75.50,3469,Credit Card,Completed
3170,1031,2025-11-14 23:24:10,15.00,Pending,207,Sci-Fi Novel,Books,15.00,3470,Credit Card,Pending
